	dtm	0.1	0.2	0.3	0.4	0.5
1123	2019-12-24 09:30:00	0.02279755974833684	2.5139875111102667e-05	1.0101289488281288e-05	6.0023379755316795e-06	4.301897133479534e-06
1124	2019-12-24 10:00:00	0.0300077849157974	8.017306946303127e-06	3.4938842804504795e-06	2.4452265085715032e-06	1.5366026962194254e-06
1125	2019-12-24 10:30:00	0.008485004397760065	5.072613469559479e-06	1.645544676862261e-06	2.401540085659515e-06	1.7210736039819244e-06
1126	2019-12-24 11:00:00	0.008970318328315368	4.8279463763323195e-06	1.2580871539576385e-06	1.7265289331621616e-06	2.4975523413777558e-06
1127	2019-12-24 11:30:00	0.026804167382983073	4.061096127336275e-05	1.4164965362162342e-05	8.917850259422217e-06	7.787006397629402e-06
1128	2019-12-24 12:00:00	0.009310217481794385	9.032152810729722e-06	3.7811218816022304e-06	2.407488452311556e-06	1.9556853320699636e-06
1129	2019-12-24 12:30:00	0.00426607764256834	4.638169728374697e-06	2.3749207672141693e-06	1.9321804237933926e-06	1.1242768562504518e-06
1130	2019-12-24 13:00:00	0.017005721731556275	1.4733931070819575e-05	5.708869885472985e-06	4.331203644058517e-06	2.9387297617212437e-06
1131	2019-12-24 13:30:00	0.009906748330091218	1.0585994852548799e-05	3.7319274568765227e-06	2.3283405327372383e-06	1.6124039742157575e-06
1132	2019-12-24 14:00:00	0.03576124197921452	4.9814060703483e-05	1.8148142233771347e-05	1.132368411200035e-05	9.360471065671156e-06
1133	2019-12-24 14:30:00	0.03999304831103422	3.128072734566334e-05	8.275597949990794e-06	6.123769132410927e-06	5.300886880937342e-06
1134	2019-12-24 15:00:00	0.010813846362155748	5.009809974892286e-06	1.2882514654653966e-06	1.343847714209813e-06	1.8354213966132446e-06
1135	2019-12-24 15:30:00	0.036391010922390304	1.5262834824433483e-05	5.718756027381224e-06	3.561529743067233e-06	2.5705708984677715e-06
1136	2019-12-24 16:00:00	0.009502638339145575	6.424115249858006e-06	2.5575271679807333e-06	9.582929153819899e-07	6.422090525780789e-07
1137	2019-12-24 16:30:00	0.012974520554091443	9.866503078099383e-06	3.655930618070472e-06	2.5629851538956917e-06	1.6327971310464705e-06
1138	2019-12-24 17:00:00	0.02430490627308476	2.233108340596419e-05	1.0168241885355378e-05	5.940774548414233e-06	4.2227979133640285e-06
1139	2019-12-24 17:30:00	0.01473772778747671	5.821465297624455e-06	3.145918039538543e-06	1.4574506081354882e-06	7.950997661909575e-07
1140	2019-12-24 18:00:00	0.021958351295286695	8.801602894208237e-06	2.500180559749822e-06	2.5984339855676136e-06	3.4514156381389624e-06
1141	2019-12-24 18:30:00	0.00981866181635356	7.809210332854814e-06	3.214437194418812e-06	3.907317247241283e-06	2.5871993417732695e-06
1142	2019-12-24 19:00:00	0.021875668379764703	1.3901694534878167e-05	4.508087306715848e-06	4.182836305385015e-06	3.3215156550318324e-06
1143	2019-12-24 19:30:00	0.02038627461370071	1.6650739247091996e-05	5.198611693036646e-06	3.3891542064170182e-06	6.4742012239131e-06
1144	2019-12-24 20:00:00	0.013180523118963247	7.3703868842224055e-06	1.8128468601480533e-06	3.00608146627376e-06	3.4083501519022637e-06
1145	2019-12-24 20:30:00	0.008936986600994972	7.103356246331713e-06	1.8080305947362736e-06	3.5728019432981233e-06	2.3570377597054877e-06
1146	2019-12-24 21:00:00	0.026408714807119205	9.566375960190129e-06	3.365206497091552e-06	2.165158464614594e-06	3.001810686754663e-06
1147	2019-12-24 21:30:00	0.0060159273458686505	1.3131954798837816e-05	4.127041745631502e-06	3.301430364350636e-06	2.4419725802821396e-06
1148	2019-12-24 22:00:00	0.04681272434199958	6.017801706748075e-06	1.2255253340226447e-06	1.007733349999381e-06	1.3266195111945184e-06
1149	2019-12-24 22:30:00	0.006032353862504483	5.361823565034577e-06	1.6411766921949823e-06	1.4443162317933925e-06	9.309287665703488e-07
1150	2019-12-24 23:00:00	0.05326464278792802	6.492630623545263e-05	2.350902290880026e-05	1.3956947471128743e-05	1.136976715180189e-05
1151	2019-12-24 23:30:00	0.017102120253152723	1.1887566558212395e-05	6.17028218256465e-06	2.6766869375385695e-06	1.988809934366366e-06
1152	2019-12-25 00:00:00	0.002765790197810746	1.1030192200189572e-05	3.262821877113168e-06	2.306387724272947e-06	1.7988754746821802e-06
1153	2019-12-25 00:30:00	0.009390138679522318	9.535187549269967e-06	1.4778473084929829e-06	1.2178975965805617e-06	9.757277673165458e-07
1154	2019-12-25 01:00:00	0.02588726560550942	2.6697663537209795e-05	9.248593069689306e-06	7.817843968934926e-06	5.223685994488654e-06
1155	2019-12-25 01:30:00	0.01722172792887814	2.648771759253812e-05	1.1260844875072256e-05	6.33907490543711e-06	5.235504142159027e-06
1156	2019-12-25 02:00:00	0.008517837080582444	1.0016389876095238e-05	6.030453824010543e-06	3.780336062943905e-06	1.977560303200554e-06
1157	2019-12-25 02:30:00	0.011321817229321142	2.223570839690981e-05	8.026401548117015e-06	6.596685961417378e-06	4.134509567769387e-06
1158	2019-12-25 03:00:00	0.011975373131858435	9.679527373642259e-06	3.833712707301404e-06	2.907807685745589e-06	1.9442218480110898e-06
1159	2019-12-25 03:30:00	0.026742350719774776	5.0310413319043685e-06	3.283396420266638e-06	1.2099661613410509e-06	8.824626950808413e-07
1160	2019-12-25 04:00:00	0.009547410905801678	5.272109715599778e-06	1.4472235355353778e-06	1.1983902402900849e-06	3.0537476537256024e-06
1161	2019-12-25 04:30:00	0.02288040076900514	5.081034835857533e-06	1.9053927608637811e-06	1.402305475298902e-06	2.5008126091811233e-06
1162	2019-12-25 05:00:00	0.013221106236810037	3.112880901733046e-05	1.0812242960241987e-05	6.977195498593479e-06	6.385348731065589e-06
1163	2019-12-25 05:30:00	0.013459182357613125	8.995921931743686e-06	3.818622075059737e-06	2.4044558948475246e-06	3.927560290001723e-06
1164	2019-12-25 06:00:00	0.018522946144299297	1.3186128368604482e-05	5.948276489642504e-06	4.200807383263339e-06	3.064087329965386e-06
