	IFA_FLOW	TSD	IFA2_FLOW	EMBEDDED_WIND_GENERATION	ND	MOYLE_FLOW	NEMO_FLOW	ELECLINK_FLOW	PUMP_STORAGE_PUMPING	EMBEDDED_WIND_CAPACITY	SETTLEMENT_DATE	ENGLAND_WALES_DEMAND	EMBEDDED_SOLAR_CAPACITY	_count	NON_BM_STOR	_full_text	SETTLEMENT_PERIOD	EAST_WEST_FLOW	NSL_FLOW	BRITNED_FLOW	_id	EMBEDDED_SOLAR_GENERATION
9307	1900	25811	0	608	25051	-244	790	0	16	6137	2019-07-13	22742	13080	17520	0	'-07':2 '-13':3 '-244':17 '0':10,12,15,18,20,21 '13080':11 '16':13 '1900':14 '2019':1 '22742':7 '25051':5 '25811':6 '46':4 '608':8 '6137':9 '790':19 '952':16	46	0	0	952	9308	0
9308	1714	24532	0	592	23842	-180	697	0	10	6137	2019-07-13	21608	13080	17520	0	'-07':2 '-13':3 '-180':17 '0':10,12,15,20,21 '10':13 '13080':11 '1714':14 '2019':1 '21608':7 '23842':5 '24532':6 '25':18 '47':4 '592':8 '6137':9 '697':19 '861':16	47	25	0	861	9309	0
9309	1701	23341	0	577	22809	-21	691	0	11	6137	2019-07-13	20667	13080	17520	0	'-07':2 '-13':3 '-21':17 '0':10,12,15,20,21 '11':13 '13080':11 '1701':14 '2019':1 '20667':7 '22809':5 '23341':6 '27':18 '48':4 '577':8 '6137':9 '691':19 '854':16	48	27	0	854	9310	0
9310	1608	22343	0	562	21775	153	691	0	68	6137	2019-07-14	19677	13080	17520	0	'-07':2 '-14':3 '0':10,12,15,18,20,21 '1':4 '13080':11 '153':17 '1608':14 '19677':7 '2019':1 '21775':5 '22343':6 '562':8 '6137':9 '68':13 '691':19 '810':16	1	0	0	810	9311	0
9311	1604	21437	0	547	20926	207	691	0	11	6137	2019-07-14	18891	13080	17520	0	'-07':2 '-14':3 '0':10,12,15,18,20,21 '11':13 '13080':11 '1604':14 '18891':7 '2':4 '2019':1 '207':17 '20926':5 '21437':6 '547':8 '6137':9 '691':19 '805':16	2	0	0	805	9312	0
9312	1417	20802	0	517	20290	341	672	0	12	6137	2019-07-14	18316	13080	17520	0	'-07':2 '-14':3 '0':10,12,15,18,20,21 '12':13 '13080':11 '1417':14 '18316':7 '2019':1 '20290':5 '20802':6 '3':4 '341':17 '517':8 '6137':9 '672':19 '717':16	3	0	0	717	9313	0
9313	1405	20467	0	487	19950	360	671	0	17	6137	2019-07-14	18037	13080	17520	0	'-07':2 '-14':3 '0':10,12,15,18,20,21 '13080':11 '1405':14 '17':13 '18037':7 '19950':5 '2019':1 '20467':6 '360':17 '4':4 '487':8 '6137':9 '671':19 '711':16	4	0	0	711	9314	0
9314	1404	20279	0	479	19502	239	670	0	277	6137	2019-07-14	17634	13080	17520	0	'-07':2 '-14':3 '0':10,12,15,18,20,21 '13080':11 '1404':14 '17634':7 '19502':5 '2019':1 '20279':6 '239':17 '277':13 '479':8 '5':4 '6137':9 '670':19 '710':16	5	0	0	710	9315	0
9315	1405	19859	0	471	19065	233	670	0	294	6137	2019-07-14	17229	13080	17520	0	'-07':2 '-14':3 '0':10,12,15,18,20,21 '13080':11 '1405':14 '17229':7 '19065':5 '19859':6 '2019':1 '233':17 '294':13 '471':8 '6':4 '6137':9 '670':19 '711':16	6	0	0	711	9316	0
9316	1404	19708	0	466	18707	199	671	0	501	6137	2019-07-14	16902	13080	17520	0	'-07':2 '-14':3 '0':10,12,15,18,20,21 '13080':11 '1404':14 '16902':7 '18707':5 '19708':6 '199':17 '2019':1 '466':8 '501':13 '6137':9 '671':19 '7':4 '710':16	7	0	0	710	9317	0
9317	1404	19643	0	460	18680	111	670	0	463	6137	2019-07-14	16843	13080	17520	0	'-07':2 '-14':3 '0':10,12,15,18,20,21 '111':17 '13080':11 '1404':14 '16843':7 '18680':5 '19643':6 '2019':1 '460':8 '463':13 '6137':9 '670':19 '711':16 '8':4	8	0	0	711	9318	0
9318	1404	19646	0	470	18586	73	670	0	560	6137	2019-07-14	16757	13080	17520	0	'-07':2 '-14':3 '0':10,12,15,18,20,21 '13080':11 '1404':14 '16757':7 '18586':5 '19646':6 '2019':1 '470':8 '560':13 '6137':9 '670':19 '710':16 '73':17 '9':4	9	0	0	710	9319	0
9319	1405	19353	0	480	18295	14	671	0	558	6137	2019-07-14	16529	13080	17520	0	'-07':2 '-14':3 '0':10,12,15,18,20,21 '10':4 '13080':11 '14':17 '1405':14 '16529':7 '18295':5 '19353':6 '2019':1 '480':8 '558':13 '6137':9 '671':19 '710':16	10	0	0	710	9320	0
9320	1404	18960	0	484	18141	-18	670	0	301	6137	2019-07-14	16397	13080	17520	0	'-07':2 '-14':3 '-18':17 '0':12,15,18,20,21 '11':4 '13080':11 '1404':14 '16397':7 '18141':5 '18960':6 '2':10 '2019':1 '301':13 '440':16 '484':8 '6137':9 '670':19	11	0	0	440	9321	2
9321	1404	19104	0	487	18209	-29	670	0	366	6137	2019-07-14	16458	13080	17520	0	'-07':2 '-14':3 '-29':17 '0':12,15,18,20,21 '12':4 '13080':11 '1404':14 '16458':7 '18209':5 '19104':6 '2019':1 '366':13 '419':16 '487':8 '6137':9 '670':19 '75':10	12	0	0	419	9322	75
9322	1403	19485	0	494	18583	-21	671	0	381	6137	2019-07-14	16795	13080	17520	0	'-07':2 '-14':3 '-21':17 '0':12,15,18,20,21 '13':4 '13080':11 '1403':14 '16795':7 '18583':5 '19485':6 '2019':1 '281':10 '381':13 '419':16 '494':8 '6137':9 '671':19	13	0	0	419	9323	281
9323	1401	19885	0	502	18998	-98	671	0	289	6137	2019-07-14	17176	13080	17520	0	'-07':2 '-14':3 '-98':17 '0':12,15,18,20,21 '13080':11 '14':4 '1401':14 '17176':7 '18998':5 '19885':6 '2019':1 '289':13 '419':16 '502':8 '597':10 '6137':9 '671':19	14	0	0	419	9324	597
9324	1589	20625	0	504	19785	-254	671	0	86	6137	2019-07-14	17864	13080	17520	0	'-07':2 '-14':3 '-254':17 '0':12,15,18,20,21 '1040':10 '13080':11 '15':4 '1589':14 '17864':7 '19785':5 '2019':1 '20625':6 '504':8 '6137':9 '671':19 '775':16 '86':13	15	0	0	775	9325	1040
9325	1602	21321	0	506	20491	-323	671	0	7	6137	2019-07-14	18487	13080	17520	0	'-07':2 '-14':3 '-323':17 '0':12,15,18,20,21 '13080':11 '1570':10 '16':4 '1602':14 '18487':7 '2019':1 '20491':5 '21321':6 '506':8 '6137':9 '671':19 '7':13 '805':16	16	0	0	805	9326	1570
9326	1696	22581	0	526	21642	-433	689	0	6	6137	2019-07-14	19503	13080	17520	0	'-07':2 '-14':3 '-433':17 '0':12,15,18,20,21 '13080':11 '1696':14 '17':4 '19503':7 '2019':1 '2040':10 '21642':5 '22581':6 '526':8 '6':13 '6137':9 '689':19 '851':16	17	0	0	851	9327	2040
9327	1700	23499	0	545	22534	-455	691	0	6	6137	2019-07-14	20272	13080	17520	0	'-07':2 '-14':3 '-4':18 '-455':17 '0':12,15,20,21 '13080':11 '1700':14 '18':4 '2019':1 '20272':7 '22534':5 '23499':6 '2680':10 '545':8 '6':13 '6137':9 '691':19 '855':16	18	-4	0	855	9328	2680
9328	1886	24300	0	555	23268	-436	755	0	5	6137	2019-07-14	20871	13080	17520	0	'-07':2 '-14':3 '-436':17 '-91':18 '0':12,15,20,21 '13080':11 '1886':14 '19':4 '2019':1 '20871':7 '23268':5 '24300':6 '3140':10 '5':13 '555':8 '6137':9 '755':19 '945':16	19	-91	0	945	9329	3140
9329	1896	24894	0	565	23886	-411	760	0	6	6137	2019-07-14	21385	13080	17520	0	'-07':2 '-14':3 '-411':17 '-91':18 '0':12,15,20,21 '13080':11 '1896':14 '20':4 '2019':1 '21385':7 '23886':5 '24894':6 '3710':10 '565':8 '6':13 '6137':9 '760':19 '950':16	20	-91	0	950	9330	3710
9330	1992	25623	0	588	24483	-432	814	0	6	6137	2019-07-14	21889	13080	17520	0	'-07':2 '-14':3 '-202':18 '-432':17 '0':12,15,20,21 '13080':11 '1992':14 '2019':1 '21':4 '21889':7 '24483':5 '25623':6 '4220':10 '588':8 '6':13 '6137':9 '814':19 '999':16	21	-202	0	999	9331	4220
9331	1998	25904	0	610	24747	-440	818	0	6	6137	2019-07-14	22110	13080	17520	0	'-07':2 '-14':3 '-211':18 '-440':17 '0':12,15,20,21 '1002':16 '13080':11 '1998':14 '2019':1 '22':4 '22110':7 '24747':5 '25904':6 '4580':10 '6':13 '610':8 '6137':9 '818':19	22	-211	0	1002	9332	4580
9332	1997	26070	0	614	24966	-441	855	0	5	6137	2019-07-14	22300	13080	17520	0	'-07':2 '-14':3 '-158':18 '-441':17 '0':12,15,20,21 '1000':16 '13080':11 '1997':14 '2019':1 '22300':7 '23':4 '24966':5 '26070':6 '4580':10 '5':13 '6137':9 '614':8 '855':19	23	-158	0	1000	9333	4580
9333	1998	26401	0	618	25270	-433	859	0	6	6137	2019-07-14	22610	13080	17520	0	'-07':2 '-14':3 '-192':18 '-433':17 '0':12,15,20,21 '1001':16 '13080':11 '1998':14 '2019':1 '22610':7 '24':4 '25270':5 '26401':6 '4680':10 '6':13 '6137':9 '618':8 '859':19	24	-192	0	1001	9334	4680
9334	1998	26432	0	626	25276	-309	794	0	5	6137	2019-07-14	22600	13080	17520	0	'-07':2 '-14':3 '-309':17 '-342':18 '0':12,15,20,21 '1000':16 '13080':11 '1998':14 '2019':1 '22600':7 '25':4 '25276':5 '26432':6 '4670':10 '5':13 '6137':9 '626':8 '794':19	25	-342	0	1000	9335	4670
9335	1998	26373	0	635	25102	-349	790	0	6	6137	2019-07-14	22458	13080	17520	0	'-07':2 '-14':3 '-349':17 '-416':18 '0':12,15,20,21 '1000':16 '13080':11 '1998':14 '2019':1 '22458':7 '25102':5 '26':4 '26373':6 '4490':10 '6':13 '6137':9 '635':8 '790':19	26	-416	0	1000	9336	4490
9336	1998	26174	0	648	24832	-384	743	0	6	6137	2019-07-14	22208	13080	17520	0	'-07':2 '-14':3 '-384':17 '-452':18 '0':12,15,20,21 '1001':16 '13080':11 '1998':14 '2019':1 '22208':7 '24832':5 '26174':6 '27':4 '4130':10 '6':13 '6137':9 '648':8 '743':19	27	-452	0	1001	9337	4130
9337	1997	25758	0	662	24348	-454	739	0	6	6137	2019-07-14	21745	13080	17520	0	'-07':2 '-14':3 '-450':18 '-454':17 '0':12,15,20,21 '1001':16 '13080':11 '1997':14 '2019':1 '21745':7 '24348':5 '25758':6 '28':4 '4580':10 '6':13 '6137':9 '662':8 '739':19	28	-450	0	1001	9338	4580
9338	1997	25272	0	678	23795	-438	740	0	6	6137	2019-07-14	21218	13080	17520	0	'-07':2 '-14':3 '-438':17 '-533':18 '0':12,15,20,21 '1000':16 '13080':11 '1997':14 '2019':1 '21218':7 '23795':5 '25272':6 '29':4 '5290':10 '6':13 '6137':9 '678':8 '740':19	29	-533	0	1000	9339	5290
9339	1997	24970	0	693	23485	-445	739	0	5	6137	2019-07-14	20942	13080	17520	0	'-07':2 '-14':3 '-445':17 '-535':18 '0':12,15,20,21 '1001':16 '13080':11 '1997':14 '2019':1 '20942':7 '23485':5 '24970':6 '30':4 '4930':10 '5':13 '6137':9 '693':8 '739':19	30	-535	0	1001	9340	4930
9340	1998	25146	0	697	23690	-441	740	0	5	6137	2019-07-14	21147	13080	17520	0	'-07':2 '-14':3 '-441':17 '-510':18 '0':12,15,20,21 '1001':16 '13080':11 '1998':14 '2019':1 '21147':7 '23690':5 '25146':6 '31':4 '4880':10 '5':13 '6137':9 '697':8 '740':19	31	-510	0	1001	9341	4880
9341	1998	25296	0	701	23937	-345	739	0	6	6137	2019-07-14	21392	13080	17520	0	'-07':2 '-14':3 '-345':17 '-508':18 '0':12,15,20,21 '1000':16 '13080':11 '1998':14 '2019':1 '21392':7 '23937':5 '25296':6 '32':4 '4620':10 '6':13 '6137':9 '701':8 '739':19	32	-508	0	1000	9342	4620
9342	1997	25793	0	718	24443	-418	786	0	5	6137	2019-07-14	21885	13080	17520	0	'-07':2 '-14':3 '-418':17 '-427':18 '0':12,15,20,21 '1001':16 '13080':11 '1997':14 '2019':1 '21885':7 '24443':5 '25793':6 '33':4 '4610':10 '5':13 '6137':9 '718':8 '786':19	33	-427	0	1001	9343	4610
9343	1997	26589	0	734	25323	-345	790	0	6	6137	2019-07-14	22690	13080	17520	0	'-07':2 '-14':3 '-345':17 '-415':18 '0':12,15,20,21 '1000':16 '13080':11 '1997':14 '2019':1 '22690':7 '25323':5 '26589':6 '34':4 '4150':10 '6':13 '6137':9 '734':8 '790':19	34	-415	0	1000	9344	4150
9344	1997	27350	0	726	25970	-430	881	0	8	6137	2019-07-14	23282	13080	17520	0	'-07':2 '-14':3 '-430':17 '-442':18 '0':12,15,20,21 '1001':16 '13080':11 '1997':14 '2019':1 '23282':7 '25970':5 '27350':6 '35':4 '3540':10 '6137':9 '726':8 '8':13 '881':19	35	-442	0	1001	9345	3540
9345	1997	27741	0	719	26319	-454	887	0	9	6137	2019-07-14	23616	13080	17520	0	'-07':2 '-14':3 '-454':17 '-459':18 '0':12,15,20,21 '1000':16 '13080':11 '1997':14 '2019':1 '23616':7 '26319':5 '27741':6 '2890':10 '36':4 '6137':9 '719':8 '887':19 '9':13	36	-459	0	1000	9346	2890
9346	1997	27849	0	700	26536	-455	934	0	11	6137	2019-07-14	23871	13080	17520	0	'-07':2 '-14':3 '-347':18 '-455':17 '0':12,15,20,21 '1000':16 '11':13 '13080':11 '1997':14 '2019':1 '23871':7 '2500':10 '26536':5 '27849':6 '37':4 '6137':9 '700':8 '934':19	37	-347	0	1000	9347	2500
9347	1997	27969	0	680	26707	-455	937	0	12	6137	2019-07-14	24072	13080	17520	0	'-07':2 '-14':3 '-295':18 '-455':17 '0':12,15,20,21 '1001':16 '12':13 '13080':11 '1900':10 '1997':14 '2019':1 '24072':7 '26707':5 '27969':6 '38':4 '6137':9 '680':8 '937':19	38	-295	0	1001	9348	1900
9348	1997	28176	0	646	27062	-455	937	0	15	6137	2019-07-14	24457	13080	17520	0	'-07':2 '-14':3 '-144':18 '-455':17 '0':12,15,20,21 '1054':16 '13080':11 '1360':10 '15':13 '1997':14 '2019':1 '24457':7 '27062':5 '28176':6 '39':4 '6137':9 '646':8 '937':19	39	-144	0	1054	9349	1360
9349	1997	28719	0	612	27705	-455	937	0	12	6137	2019-07-14	25069	13080	17520	0	'-07':2 '-14':3 '-455':17 '-47':18 '0':12,15,20,21 '1060':16 '12':13 '13080':11 '1997':14 '2019':1 '25069':7 '27705':5 '28719':6 '40':4 '612':8 '6137':9 '886':10 '937':19	40	-47	0	1060	9350	886
9350	1997	28874	0	575	27888	-455	937	0	14	6137	2019-07-14	25263	13080	17520	0	'-07':2 '-14':3 '-17':18 '-455':17 '0':12,15,20,21 '1007':16 '13080':11 '14':13 '1997':14 '2019':1 '25263':7 '27888':5 '28874':6 '41':4 '503':10 '575':8 '6137':9 '937':19	41	-17	0	1007	9351	503
9351	1997	28531	0	538	27530	-443	937	0	8	6137	2019-07-14	24942	13080	17520	0	'-07':2 '-14':3 '-443':17 '-50':18 '0':12,15,20,21 '1002':16 '13080':11 '154':10 '1997':14 '2019':1 '24942':7 '27530':5 '28531':6 '42':4 '538':8 '6137':9 '8':13 '937':19	42	-50	0	1002	9352	154
9352	1997	28174	0	525	27337	-328	938	0	9	6137	2019-07-14	24791	13080	17520	0	'-07':2 '-14':3 '-328':17 '0':12,15,18,20,21 '1001':16 '11':10 '13080':11 '1997':14 '2019':1 '24791':7 '27337':5 '28174':6 '43':4 '525':8 '6137':9 '9':13 '938':19	43	0	0	1001	9353	11
9353	1996	27861	0	512	27035	-317	937	0	9	6137	2019-07-14	24558	13080	17520	0	'-07':2 '-14':3 '-317':17 '0':10,12,15,18,20,21 '1001':16 '13080':11 '1996':14 '2019':1 '24558':7 '27035':5 '27861':6 '44':4 '512':8 '6137':9 '9':13 '937':19	44	0	0	1001	9354	0
9354	1997	27529	0	505	26668	-348	826	0	13	6137	2019-07-14	24183	13080	17520	0	'-07':2 '-14':3 '-348':17 '0':10,12,15,18,20,21 '1001':16 '13':13 '13080':11 '1997':14 '2019':1 '24183':7 '26668':5 '27529':6 '45':4 '505':8 '6137':9 '826':19	45	0	0	1001	9355	0
9355	1997	26431	0	498	25554	-360	819	0	17	6137	2019-07-14	23066	13080	17520	0	'-07':2 '-14':3 '-360':17 '0':10,12,15,18,20,21 '1001':16 '13080':11 '17':13 '1997':14 '2019':1 '23066':7 '25554':5 '26431':6 '46':4 '498':8 '6137':9 '819':19	46	0	0	1001	9356	0
9356	1813	24675	0	494	23874	-293	776	0	8	6137	2019-07-14	21516	13080	17520	0	'-07':2 '-14':3 '-293':17 '0':10,12,15,18,20,21 '13080':11 '1813':14 '2019':1 '21516':7 '23874':5 '24675':6 '47':4 '494':8 '6137':9 '776':19 '8':13 '911':16	47	0	0	911	9357	0
9357	1799	23159	0	490	22431	-217	773	0	11	6137	2019-07-14	20180	13080	17520	0	'-07':2 '-14':3 '-217':17 '0':10,12,15,18,20,21 '11':13 '13080':11 '1799':14 '20180':7 '2019':1 '22431':5 '23159':6 '48':4 '490':8 '6137':9 '773':19 '904':16	48	0	0	904	9358	0
9358	1707	22179	0	497	21351	-316	773	0	12	6137	2019-07-15	19177	13080	17520	0	'-07':2 '-15':3 '-316':17 '0':10,12,15,18,20,21 '1':4 '12':13 '13080':11 '1707':14 '19177':7 '2019':1 '21351':5 '22179':6 '497':8 '6137':9 '773':19 '858':16	1	0	0	858	9359	0
9359	1700	21452	0	504	20617	-305	773	0	30	6137	2019-07-15	18507	13080	17520	0	'-07':2 '-15':3 '-305':17 '0':10,12,15,18,20,21 '13080':11 '1700':14 '18507':7 '2':4 '2019':1 '20617':5 '21452':6 '30':13 '504':8 '6137':9 '773':19 '854':16	2	0	0	854	9360	0
9360	1701	21217	0	482	20201	-167	741	0	349	6137	2019-07-15	18156	13080	17520	0	'-07':2 '-15':3 '-167':17 '0':10,12,15,18,20,21 '13080':11 '1701':14 '18156':7 '2019':1 '20201':5 '21217':6 '3':4 '349':13 '482':8 '6137':9 '741':19 '854':16	3	0	0	854	9361	0
9361	1701	21201	0	461	19998	-143	739	0	560	6137	2019-07-15	18014	13080	17520	0	'-07':2 '-143':17 '-15':3 '0':10,12,15,18,20,21 '13080':11 '1701':14 '18014':7 '19998':5 '2019':1 '21201':6 '4':4 '461':8 '560':13 '6137':9 '739':19 '855':16	4	0	0	855	9362	0
9362	1701	21004	0	448	19732	-191	739	0	581	6137	2019-07-15	17767	13080	17520	0	'-07':2 '-15':3 '-191':17 '0':10,12,15,18,20,21 '13080':11 '1701':14 '17767':7 '19732':5 '2019':1 '21004':6 '448':8 '5':4 '581':13 '6137':9 '739':19 '854':16	5	0	0	854	9363	0
9363	1701	20722	0	435	19416	-173	738	0	633	6137	2019-07-15	17474	13080	17520	0	'-07':2 '-15':3 '-173':17 '0':10,12,15,18,20,21 '13080':11 '1701':14 '17474':7 '19416':5 '2019':1 '20722':6 '435':8 '6':4 '6137':9 '633':13 '738':19 '854':16	6	0	0	854	9364	0
9364	1701	20833	0	418	19268	-260	739	0	805	6137	2019-07-15	17333	13080	17520	0	'-07':2 '-15':3 '-260':17 '0':10,12,15,18,20,21 '13080':11 '1701':14 '17333':7 '19268':5 '2019':1 '20833':6 '418':8 '6137':9 '7':4 '739':19 '805':13 '853':16	7	0	0	853	9365	0
9365	1701	20894	0	402	19279	-265	739	0	850	6137	2019-07-15	17321	13080	17520	0	'-07':2 '-15':3 '-265':17 '0':10,12,15,18,20,21 '13080':11 '1701':14 '17321':7 '19279':5 '2019':1 '20894':6 '402':8 '6137':9 '739':19 '8':4 '850':13 '853':16	8	0	0	853	9366	0
9366	1701	20968	0	404	19346	-282	739	0	840	6137	2019-07-15	17394	13080	17520	0	'-07':2 '-15':3 '-282':17 '0':10,12,15,18,20,21 '13080':11 '1701':14 '17394':7 '19346':5 '2019':1 '20968':6 '404':8 '6137':9 '739':19 '840':13 '855':16 '9':4	9	0	0	855	9367	0
9367	1699	20959	0	405	19263	-293	739	0	903	6137	2019-07-15	17346	13080	17520	0	'-07':2 '-15':3 '-293':17 '0':10,12,15,18,20,21 '10':4 '13080':11 '1699':14 '17346':7 '19263':5 '2019':1 '20959':6 '405':8 '6137':9 '739':19 '852':16 '903':13	10	0	0	852	9368	0
9368	1887	20973	0	387	19752	-148	738	0	573	6137	2019-07-15	17808	13080	17520	0	'-07':2 '-148':17 '-15':3 '0':12,15,18,20,21 '11':4 '13080':11 '17808':7 '1887':14 '19752':5 '2019':1 '20973':6 '260':16 '387':8 '573':13 '6':10 '6137':9 '738':19	11	0	0	260	9369	6
9369	1898	21857	0	369	20793	-77	738	0	487	6137	2019-07-15	18779	13080	17520	0	'-07':2 '-15':3 '-77':17 '0':12,15,18,20,21 '12':4 '124':10 '13080':11 '18779':7 '1898':14 '2019':1 '207':16 '20793':5 '21857':6 '369':8 '487':13 '6137':9 '738':19	12	0	0	207	9370	124
9370	1993	23789	0	363	23131	-127	798	0	31	6137	2019-07-15	20955	13080	17520	0	'-07':2 '-127':17 '-15':3 '0':12,15,18,20,21 '13':4 '13080':11 '1993':14 '2019':1 '207':16 '20955':7 '23131':5 '23789':6 '31':13 '363':8 '397':10 '6137':9 '798':19	13	0	0	207	9371	397
9371	1998	26116	0	357	25311	-206	802	0	38	6137	2019-07-15	22982	13080	17520	0	'-07':2 '-15':3 '-206':17 '-61':18 '0':12,15,20,21 '13080':11 '14':4 '1998':14 '2019':1 '207':16 '22982':7 '25311':5 '26116':6 '357':8 '38':13 '6137':9 '782':10 '802':19	14	-61	0	207	9372	782
9372	1999	28866	0	349	27762	-356	491	0	34	6137	2019-07-15	25239	13080	17520	0	'-07':2 '-15':3 '-214':18 '-356':17 '0':12,15,20,21 '1230':10 '13080':11 '15':4 '1999':14 '2019':1 '25239':7 '27762':5 '28866':6 '34':13 '349':8 '491':19 '609':16 '6137':9	15	-214	0	609	9373	1230
9373	1999	30502	0	341	29233	-443	470	0	8	6137	2019-07-15	26574	13080	17520	0	'-07':2 '-15':3 '-318':18 '-443':17 '0':12,15,20,21 '13080':11 '16':4 '1730':10 '1999':14 '2019':1 '26574':7 '29233':5 '30502':6 '341':8 '470':19 '6137':9 '642':16 '8':13	16	-318	0	642	9374	1730
9374	1998	31577	0	339	30151	-454	962	0	10	6137	2019-07-15	27330	13080	17520	0	'-07':2 '-15':3 '-454':17 '-462':18 '0':12,15,20,21 '10':13 '1026':16 '13080':11 '17':4 '1998':14 '2019':1 '2220':10 '27330':7 '30151':5 '31577':6 '339':8 '6137':9 '962':19	17	-462	0	1026	9375	2220
9375	1997	31670	0	337	30170	-455	999	0	10	6137	2019-07-15	27283	13080	17520	0	'-07':2 '-15':3 '-455':17 '-535':18 '0':12,15,20,21 '10':13 '1059':16 '13080':11 '18':4 '1997':14 '2019':1 '27283':7 '2900':10 '30170':5 '31670':6 '337':8 '6137':9 '999':19	18	-535	0	1059	9376	2900
9376	1998	31911	0	336	30413	-455	999	0	7	6137	2019-07-15	27492	13080	17520	0	'-07':2 '-15':3 '-455':17 '-536':18 '0':12,15,20,21 '1058':16 '13080':11 '19':4 '1998':14 '2019':1 '27492':7 '30413':5 '31911':6 '336':8 '3620':10 '6137':9 '7':13 '999':19	19	-536	0	1058	9377	3620
9377	1998	31637	0	336	30137	-455	999	0	10	6137	2019-07-15	27206	13080	17520	0	'-07':2 '-15':3 '-455':17 '-535':18 '0':12,15,20,21 '10':13 '1059':16 '13080':11 '1998':14 '20':4 '2019':1 '27206':7 '30137':5 '31637':6 '336':8 '4110':10 '6137':9 '999':19	20	-535	0	1059	9378	4110
9378	1997	31196	0	342	29695	-455	999	0	10	6137	2019-07-15	26761	13080	17520	0	'-07':2 '-15':3 '-455':17 '-536':18 '0':12,15,20,21 '10':13 '1059':16 '13080':11 '1997':14 '2019':1 '21':4 '26761':7 '29695':5 '31196':6 '342':8 '4600':10 '6137':9 '999':19	21	-536	0	1059	9379	4600
9379	1998	31053	0	349	29553	-455	999	0	10	6137	2019-07-15	26608	13080	17520	0	'-07':2 '-15':3 '-455':17 '-535':18 '0':12,15,20,21 '10':13 '1058':16 '13080':11 '1998':14 '2019':1 '22':4 '26608':7 '29553':5 '31053':6 '349':8 '4990':10 '6137':9 '999':19	22	-535	0	1058	9380	4990
9380	1997	30896	0	354	29396	-455	999	0	10	6137	2019-07-15	26441	13080	17520	0	'-07':2 '-15':3 '-455':17 '-535':18 '0':12,15,20,21 '10':13 '1005':16 '13080':11 '1997':14 '2019':1 '23':4 '26441':7 '29396':5 '30896':6 '354':8 '5380':10 '6137':9 '999':19	23	-535	0	1005	9381	5380
9381	1997	30643	0	359	29142	-455	999	0	10	6137	2019-07-15	26188	13080	17520	0	'-07':2 '-15':3 '-455':17 '-536':18 '0':12,15,20,21 '10':13 '1000':16 '13080':11 '1997':14 '2019':1 '24':4 '26188':7 '29142':5 '30643':6 '359':8 '5780':10 '6137':9 '999':19	24	-536	0	1000	9382	5780
9382	1997	30510	0	370	29010	-455	999	0	10	6137	2019-07-15	26086	13080	17520	0	'-07':2 '-15':3 '-455':17 '-535':18 '0':12,15,20,21 '10':13 '1001':16 '13080':11 '1997':14 '2019':1 '25':4 '26086':7 '29010':5 '30510':6 '370':8 '6120':10 '6137':9 '999':19	25	-535	0	1001	9383	6120
9383	1997	30376	0	382	28875	-455	999	0	10	6137	2019-07-15	25987	13080	17520	0	'-07':2 '-15':3 '-455':17 '-536':18 '0':12,15,20,21 '10':13 '13080':11 '1997':14 '2019':1 '25987':7 '26':4 '28875':5 '30376':6 '382':8 '6137':9 '6290':10 '999':16,19	26	-536	0	999	9384	6290
9384	1997	30084	0	390	28585	-455	999	0	8	6137	2019-07-15	25724	13080	17520	0	'-07':2 '-15':3 '-455':17 '-536':18 '0':12,15,20,21 '13080':11 '1997':14 '2019':1 '25724':7 '27':4 '28585':5 '30084':6 '390':8 '6137':9 '6340':10 '8':13 '999':16,19	27	-536	0	999	9385	6340
9385	1997	29790	0	397	28294	-455	999	0	6	6137	2019-07-15	25460	13080	17520	0	'-07':2 '-15':3 '-455':17 '-535':18 '0':12,15,20,21 '13080':11 '1997':14 '2019':1 '25460':7 '28':4 '28294':5 '29790':6 '397':8 '6':13 '6137':9 '6580':10 '999':16,19	28	-535	0	999	9386	6580
9386	1997	29592	0	418	28096	-455	999	0	6	6137	2019-07-15	25314	13080	17520	0	'-07':2 '-15':3 '-455':17 '-535':18 '0':12,15,20,21 '13080':11 '1997':14 '2019':1 '25314':7 '28096':5 '29':4 '29592':6 '418':8 '6':13 '6137':9 '6540':10 '999':16,19	29	-535	0	999	9387	6540
9387	1997	29552	0	439	28050	-455	999	0	11	6137	2019-07-15	25264	13080	17520	0	'-07':2 '-15':3 '-455':17 '-536':18 '0':12,15,20,21 '1000':16 '11':13 '13080':11 '1997':14 '2019':1 '25264':7 '28050':5 '29552':6 '30':4 '439':8 '6137':9 '6270':10 '999':19	30	-536	0	1000	9388	6270
9388	1997	29807	0	459	28063	-455	999	0	253	6137	2019-07-15	25283	13080	17520	0	'-07':2 '-15':3 '-455':17 '-536':18 '0':12,15,20,21 '1001':16 '13080':11 '1997':14 '2019':1 '25283':7 '253':13 '28063':5 '29807':6 '31':4 '459':8 '5810':10 '6137':9 '999':19	31	-536	0	1001	9389	5810
9389	1997	30200	0	479	28625	-455	999	0	84	6137	2019-07-15	25849	13080	17520	0	'-07':2 '-15':3 '-455':17 '-536':18 '0':12,15,20,21 '1001':16 '13080':11 '1997':14 '2019':1 '25849':7 '28625':5 '30200':6 '32':4 '479':8 '5530':10 '6137':9 '84':13 '999':19	32	-536	0	1001	9390	5530
